id_usuario;nombre;mail;password;username;id_videojuego;fecha v;cantidad;veredicto;titulo;texto;fecha_nacimiento
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;731;05-07-2020;38;;;;14-05-2011
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;733;07-01-2022;5;;;;28-07-1972
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;974;13-09-2021;4;;;;10-11-2015
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;1020;30-11-2021;0.75;;;;29-07-1989
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;1026;04-05-2021;1.25;;;;20-07-1948
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;1029;12-04-2021;2.75;;;;05-12-1956
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;1262;29-01-2021;4.25;;;;02-11-2012
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;1331;20-12-2021;90;;;;01-02-1968
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;1352;19-04-2020;1;;;;18-09-1974
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;1372;12-05-2020;0;;;;08-04-1987
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;1802;27-03-2020;60;;;;06-02-1957
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;1871;13-04-2020;5;;;;18-10-1991
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;1887;01-02-2020;4.75;;;;12-12-1990
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;1942;20-09-2020;60;;;;01-03-2006
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;1985;08-02-2021;80.25;;;;24-10-2009
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;7323;01-07-2021;2.75;;;;08-09-2004
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;7342;03-05-2021;1.25;;;;06-04-1959
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;7351;14-02-2021;0.75;;;;08-08-1968
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;7599;15-04-2020;32;;;;21-12-1999
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;8173;21-10-2020;3.5;;;;23-08-1979
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;9730;05-02-2021;17.5;;;;10-07-1946
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;14593;09-10-2020;80.25;;;;11-12-1944
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;17000;16-02-2021;31.5;;;;13-06-1985
74;Wendy Smith;wsmith@yahoo.it;yiEbsYQQ;wsmith2001;25076;25-07-2021;4.25;;;;02-07-1975
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;16;13-04-2021;2.5;;;;27-03-1970
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;21;28-03-2020;4.75;;;;23-11-1961
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;39;15-08-2021;4.5;;;;23-02-1957
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;40;12-06-2021;1.75;;;;09-10-1983
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;73;29-09-2021;0;;;;14-04-1977
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;116;16-05-2021;90;;;;20-06-1973
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;124;15-07-2020;3;;;;16-08-1957
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;127;27-01-2021;3;;;;30-05-1979
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;327;10-05-2020;3.5;;;;23-02-1993
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;427;16-08-2021;10;;;;02-03-2004
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;478;04-02-2020;0.75;;;;26-11-1982
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;501;23-03-2021;75;;;;06-07-1955
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;538;28-07-2020;52;;;;20-10-2003
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;673;18-09-2021;5;;;;21-12-1961
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;733;05-01-2022;3.25;;;;18-07-2016
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;974;22-10-2021;48;;;;29-04-1984
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;979;22-10-2021;0.5;;;;24-05-1997
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;1026;04-02-2020;1;;;;14-01-1999
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;1029;16-11-2021;5;;;;05-12-2010
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;1262;22-08-2021;0.75;;;;02-02-2006
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;1970;16-12-2021;10;;;;20-04-1976
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;1985;05-06-2020;60;;;;28-06-1965
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;2207;03-02-2021;5;;;;10-11-2008
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;7342;13-11-2021;90;;;;08-01-1957
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;7344;21-04-2020;0.25;;;;04-12-1946
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;7346;14-09-2020;4.75;;;;23-06-2009
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;9630;20-09-2021;45.5;;;;03-03-1955
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;11133;04-05-2021;4;;;;20-09-2006
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;12517;10-05-2021;1.75;;;;29-08-2007
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;25076;29-01-2021;80.25;;;;20-07-1991
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;26758;22-06-2020;3.5;;;;10-04-1985
76;Richard Doyle;rdoyle@gmail.com;6YnIZbGu;rdoyle1985;;;165;;;;31-07-2000
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;15;15-08-2020;0.25;;;;20-04-1945
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;39;27-02-2020;100;;;;17-10-1953
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;59;14-12-2020;3;;;;31-10-1948
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;72;24-04-2021;90;;;;18-05-1974
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;126;16-10-2020;32.5;;;;17-11-1947
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;127;21-01-2021;100;;;;16-11-1953
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;231;26-02-2020;2;;;;05-05-2003
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;247;10-08-2021;80.25;;;;24-11-1953
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;327;16-04-2021;1;;;;16-08-1993
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;343;15-12-2021;80.25;;;;14-03-1983
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;427;04-11-2021;10;;;;22-11-1968
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;493;04-10-2021;245;positivo;Me soprende que no tenga más premios;Consistente, repleto de contenido, soprendentemente bueno;15-07-1978
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;493;18-10-2021;26;;;;26-06-1956
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;500;20-06-2021;4;;;;24-03-1983
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;529;29-04-2020;1;;;;15-08-2003
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;533;23-12-2021;52;;;;23-02-1960
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;545;22-10-2020;2;;;;05-08-1950
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;559;10-08-2020;90;;;;25-04-2002
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;730;26-10-2021;1;;;;29-05-1986
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;960;12-11-2021;52;;;;20-09-1984
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;1011;16-06-2021;0.75;;;;30-09-1982
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;1266;25-01-2021;16;;;;13-05-1986
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;1331;14-09-2021;2.25;;;;18-08-1993
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;1372;09-05-2020;4.75;;;;18-05-1947
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;1887;07-11-2021;3.75;;;;24-05-1960
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;7342;23-04-2020;0;;;;25-04-1985
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;7599;18-05-2020;0.75;;;;18-07-2005
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;9630;03-07-2021;53;positivo;Me soprende que no tenga más premios;Horas de diversión para amigos y familia;23-01-2007
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;9630;17-07-2021;42.5;;;;03-07-2012
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;9730;01-09-2021;671;negativo;Podré ser feo, pero definitivamente soy mejor que este juego... ok no;Más malo que la pizza helada;19-02-1986
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;9730;15-09-2021;4.5;;;;24-07-2002
77;Anthony Clark;aclark@yahoo.it;PsFGHSvv;aclark1972;25076;01-05-2021;3;;;;05-08-1960
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;20;02-01-2021;9;;;;01-02-2006
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;39;03-11-2020;0;;;;07-08-1970
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;40;29-11-2021;1;;;;31-10-2001
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;73;02-07-2020;60;;;;23-04-1953
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;109;09-04-2021;3.5;;;;27-02-1964
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;113;20-01-2021;2;;;;14-06-2002
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;126;30-08-2021;12.5;;;;27-09-1951
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;128;26-02-2020;60;;;;22-12-1963
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;233;22-07-2021;2.5;;;;13-01-1973
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;358;21-06-2021;52;;;;28-08-1943
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;427;04-08-2020;2.75;;;;09-05-1968
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;498;21-04-2021;32;;;;07-04-1968
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;512;14-12-2020;52;;;;01-05-1977
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;533;12-02-2020;1.5;;;;11-07-1949
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;545;29-04-2021;4.75;;;;04-10-2006
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;559;07-11-2021;0.75;;;;25-08-1966
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;673;08-09-2021;48;;;;27-12-2015
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;974;03-03-2020;2.75;;;;11-03-1972
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;1026;08-01-2022;2;;;;03-06-1966
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;1121;15-10-2021;2.25;;;;25-10-1977
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;1262;12-10-2020;0.75;;;;19-06-1966
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;1331;29-04-2020;16;;;;06-10-1992
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;1802;22-10-2021;4.5;;;;27-10-1947
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;1871;26-09-2020;52;;;;02-03-2011
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;1942;02-07-2021;2.75;;;;06-10-1951
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;2031;17-12-2020;18;negativo;No es malo, no, es malísimo;No logré comprender la idea del juego;16-11-1968
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;2031;31-12-2020;47;;;;13-02-1993
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;2993;16-11-2020;0;;;;21-09-1987
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;7342;15-02-2021;1.75;;;;04-03-2010
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;7346;17-12-2020;80.25;;;;23-11-1951
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;9630;26-05-2020;9.5;;;;02-04-1946
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;11133;22-06-2021;3.5;;;;29-03-2015
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;11198;11-05-2020;0.25;;;;07-11-2011
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;14593;08-08-2020;0;;;;24-04-1984
78;Kimberly Williams;kwilliams@gmail.com;QR867UAL;kwilliams1970;19560;04-01-2021;4;;;;07-07-1962
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;15;28-04-2021;4.5;;;;25-03-1964
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;16;28-06-2020;0;;;;14-08-1968
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;21;16-04-2020;3.75;;;;20-08-1998
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;37;18-02-2020;4.75;;;;16-07-1969
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;72;26-03-2021;52;;;;12-01-1988
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;73;15-09-2021;0.5;;;;10-10-1999
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;74;19-06-2020;614;negativo;Muy Malo;Perder mi tiempo en este juego fue la peor idea que he tenido en estos últimos días;02-09-1952
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;74;03-07-2020;20.5;;;;15-08-1983
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;109;06-10-2020;1.25;;;;27-04-1998
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;116;18-09-2021;48;;;;04-12-1973
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;124;29-01-2021;3;;;;24-11-1962
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;126;20-08-2020;46;;;;10-05-1983
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;127;25-06-2021;0;;;;27-04-1958
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;231;30-01-2021;48;;;;28-11-1969
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;233;04-08-2020;5;;;;29-08-1954
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;239;24-10-2021;597;negativo;Se podrá solicitar la devolución del tiempo perdido en este juego?;Terriblemente malo;18-06-1982
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;239;07-11-2021;39;;;;27-03-2005
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;343;09-12-2021;0.5;;;;07-05-1965
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;427;18-01-2021;3.25;;;;30-09-1997
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;472;22-03-2021;4.75;;;;06-06-1964
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;500;14-06-2020;1;;;;31-12-1993
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;559;31-12-2021;1;;;;26-09-1974
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;623;13-06-2021;0;;;;23-03-1975
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;673;04-07-2020;48;;;;18-03-1968
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;730;27-06-2021;32;;;;06-11-1998
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;732;04-08-2021;3;;;;08-04-1944
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;733;02-03-2021;1.5;;;;01-05-1980
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;974;02-02-2021;1.75;;;;27-10-1986
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;1011;06-01-2022;0;;;;22-10-2011
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;1029;15-12-2020;3.5;;;;01-12-2000
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;1262;10-05-2020;1;;;;01-12-1987
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;1266;29-09-2021;32;;;;22-02-1978
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;1331;13-06-2020;2;;;;26-04-1962
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;1372;12-09-2021;32;;;;30-07-1966
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;1802;12-06-2020;10;;;;01-04-1998
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;1871;07-01-2021;2.25;;;;04-10-1973
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;1887;04-11-2021;3;;;;03-03-2006
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;1942;29-06-2020;75;;;;04-05-1949
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;1970;14-10-2021;3.25;;;;16-03-1963
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;1985;29-06-2021;3.75;;;;04-03-1996
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;2993;30-06-2020;5;;;;30-04-1943
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;3025;17-12-2021;10;;;;19-09-1975
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;7342;05-08-2021;0.5;;;;11-08-1949
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;7344;24-08-2020;0.5;;;;19-11-2006
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;8173;22-10-2020;2;;;;31-03-2011
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;12517;26-06-2021;52;;;;14-06-1982
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;14593;23-08-2020;10;;;;07-01-1972
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;19560;05-12-2020;80.25;;;;16-07-2016
79;Michael Stewart;mstewart@hotmail.com;gnBKK1zl;mstewart1996;26758;03-12-2021;19;;;;10-06-1948
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;16;15-03-2020;3.25;;;;19-05-1976
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;20;01-06-2021;2.5;;;;13-01-1983
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;21;12-11-2021;1.25;;;;01-03-2002
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;37;27-07-2020;24;;;;29-05-1988
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;40;08-11-2021;4.5;;;;20-01-1944
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;71;31-08-2021;0.25;;;;01-04-1988
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;72;23-09-2020;0;;;;30-12-1944
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;73;11-12-2020;0.5;;;;08-03-2011
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;74;15-03-2021;110;negativo;Y pensar que me perdí la boda de mi hija por este juego;Perder mi tiempo en este juego fue la peor idea que he tenido en estos últimos días;01-12-1970
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;74;29-03-2021;19;;;;20-05-2007
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;75;11-07-2020;2.25;;;;11-09-1988
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;76;17-08-2020;36.5;;;;13-03-1957
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;116;07-04-2020;3.5;;;;09-10-1975
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;124;17-10-2021;2.25;;;;05-02-1944
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;127;22-03-2021;48;;;;21-02-2016
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;128;25-08-2020;2.25;;;;01-01-1973
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;231;07-02-2020;16;;;;06-06-2000
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;233;09-09-2021;4;;;;13-06-1946
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;343;09-03-2021;3.5;;;;20-01-1993
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;358;28-06-2021;32;;;;22-10-1972
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;375;12-12-2020;45.5;;;;15-03-2013
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;427;20-06-2020;3;;;;25-02-1949
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;472;09-06-2021;16;;;;23-03-1962
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;529;19-12-2020;16;;;;04-05-1986
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;538;27-08-2020;80.25;;;;26-11-1951
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;545;26-06-2020;16;;;;12-01-1985
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;565;03-04-2020;2.5;;;;28-08-1995
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;623;22-03-2021;0;;;;25-12-1988
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;730;23-09-2020;2.75;;;;07-02-1988
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;733;21-07-2021;2.5;;;;07-01-2013
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;979;10-05-2020;0.75;;;;28-06-1950
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;1011;13-05-2021;4.5;;;;04-09-1980
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;1026;25-04-2021;60;;;;15-09-1964
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;1164;22-03-2020;16;;;;31-01-1989
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;1262;19-05-2021;3;;;;25-08-1998
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;1266;24-10-2021;1.5;;;;31-12-2011
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;1331;12-11-2021;1.25;;;;24-10-1963
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;1352;17-06-2020;48;;;;13-02-1955
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;1384;08-07-2021;19.5;;;;08-05-1975
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;1802;17-06-2020;0.75;;;;28-07-2004
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;1871;05-08-2020;75;;;;09-05-2010
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;1887;15-06-2021;4;;;;31-03-1978
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;1942;26-06-2020;100;;;;28-02-1960
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;2155;03-01-2022;3;;;;27-09-2006
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;2993;04-02-2020;1.5;;;;27-12-2006
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;3025;24-05-2021;16;;;;20-11-1965
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;7323;15-09-2020;0.25;;;;17-07-1994
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;7344;23-05-2021;0;;;;15-02-1959
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;9630;24-09-2020;9.5;;;;29-11-2004
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;11198;27-06-2021;4.25;;;;02-01-1963
80;Nicholas Snyder;nsnyder@hotmail.com;38mdWYSX;nsnyder1960;11208;29-07-2020;43.5;;;;27-03-1955
